skill_name,External_Sourcing,geo_group,city_ip,n_devs,n_devs_bi,n_accs,n_p2_devs,n_ntes,n_icfs,n_icfs_30,n_icfs_60,n_icfs_90,n_icfs_365,n_dcs,acc_days_median,p2_days_median,nte_days_median,icf_days_median,dc_days_median,hourly_rate_median,min_dev_skill_cost,max_dev_skill_cost,minCost_per_su,maxCost_per_su,su_to_icf_30_perc,su_to_icf_60_perc,su_to_icf_90_perc,su_to_icf_365_perc,rate_geo_median,city_tier,lat,lng
Flutter,N,LATAM,São Paulo,570,518,65,67,43,72,17,22,24,58,2,59.0,55.0,157.0,195.5,310.5,6.651259469709132,1745.4275209492519,2674.4595547703207,3.0621535455250033,4.692034306614597,0.02982456140350877,0.03859649122807018,0.042105263157894736,0.10175438596491228,3.9165104166493796,1,-23.5475,-46.63611
Flutter,N,LATAM,Medellín,208,189,21,23,8,19,5,6,7,16,0,39.0,42.0,43.0,137.0,,4.19318181818193,517.4203755081552,831.297510734887,2.487597959173823,3.99662264776388,0.02403846153846154,0.028846153846153848,0.03365384615384615,0.07692307692307693,3.9165104166493796,1,6.25184,-75.56359
Flutter,N,LATAM,Brasília,195,172,28,28,11,27,5,8,8,25,0,105.0,105.0,63.0,145.0,,5.7010795454363015,480.33842916235125,892.5822894349405,2.4632739957043652,4.577345074025336,0.02564102564102564,0.041025641025641026,0.041025641025641026,0.1282051282051282,3.9165104166493796,1,-15.77972,-47.92972
Flutter,N,LATAM,Rio de Janeiro,182,168,30,31,23,36,3,7,9,31,2,27.5,31.0,45.0,167.0,247.5,7.22136742427283,625.6587952192576,959.5696310497099,3.437685688017899,5.272360610163241,0.016483516483516484,0.038461538461538464,0.04945054945054945,0.17032967032967034,3.9165104166493796,1,-22.90642,-43.18223
Flutter,N,LATAM,Belo Horizonte,158,140,24,23,12,26,8,10,11,18,0,42.0,52.0,51.5,159.0,,5.130971590872604,307.6655233768525,531.737256204396,1.9472501479547626,3.3654256721797213,0.05063291139240506,0.06329113924050633,0.06962025316455696,0.11392405063291139,3.9165104166493796,1,-19.92083,-43.93778
Flutter,N,LATAM,Curitiba,158,148,19,19,10,20,6,7,8,18,1,21.0,28.0,42.0,155.5,244.0,5.7010795454363015,614.5499477677797,860.8379008508235,3.8895566314416437,5.4483411446254655,0.0379746835443038,0.04430379746835443,0.05063291139240506,0.11392405063291139,3.9165104166493796,1,-25.42778,-49.27306
Flutter,N,LATAM,Fortaleza,139,128,8,8,5,8,1,3,4,8,0,44.0,30.5,11.0,96.5,,4.513354640145433,305.73601008290046,539.0114270559105,2.199539640884176,3.877780050761946,0.007194244604316547,0.02158273381294964,0.02877697841726619,0.05755395683453238,3.9165104166493796,1,-3.71722,-38.54306
Flutter,N,LATAM,Quito,110,100,5,5,2,11,3,5,6,10,0,45.0,14.0,116.0,65.0,,5.208333333,386.659814607009,705.785294566871,3.515089223700082,6.416229950607918,0.02727272727272727,0.045454545454545456,0.05454545454545454,0.09090909090909091,3.9165104166493796,1,-0.22985,-78.52495
Flutter,N,LATAM,Goiânia,107,99,13,14,8,9,2,2,3,6,1,75.5,94.5,99.5,124.0,252.0,5.7010795454363015,298.65499982942515,446.1596549445973,2.791168222704908,4.169716401351377,0.018691588785046728,0.018691588785046728,0.028037383177570093,0.056074766355140186,3.9165104166493796,1,-16.67861,-49.25389
Flutter,N,LATAM,Guayaquil,100,91,12,14,6,13,3,6,7,11,0,23.5,23.5,41.5,82.0,,5.681818182,306.76045277045637,521.6991796013604,3.067604527704564,5.216991796013604,0.03,0.06,0.07,0.11,3.9165104166493796,1,-2.19616,-79.88621
Flutter,N,LATAM,Porto Alegre,93,84,17,17,10,18,4,4,5,18,1,88.0,88.0,144.0,144.0,98.0,8.076529356118376,371.5043743280893,533.2089717670889,3.9946706916998846,5.7334298039471925,0.043010752688172046,0.043010752688172046,0.053763440860215055,0.1935483870967742,3.9165104166493796,1,-30.03283,-51.23019
Flutter,N,LATAM,Campinas,91,81,12,13,9,13,1,1,1,8,0,77.0,7.0,52.0,285.0,,5.7010795454363015,225.0642350122737,363.2554611601147,2.4732333517832275,3.9918182545067546,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.08791208791208792,3.9165104166493796,1,-22.90556,-47.06083
Flutter,N,LATAM,Mexico City,85,76,5,6,3,5,1,1,1,5,0,31.0,33.0,41.0,96.0,,9.453645833350619,195.84138202867098,302.73547210883663,2.304016259160835,3.561593789515725,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.058823529411764705,3.9165104166493796,1,19.42847,-99.12766
Flutter,N,LATAM,Guatemala City,80,76,10,10,8,10,2,3,3,8,1,17.5,15.5,22.5,265.5,60.0,5.04807386367098,379.6528902670914,484.6161150437404,4.745661128338642,6.057701438046755,0.025,0.0375,0.0375,0.1,3.9165104166493796,1,14.64072,-90.51327
Flutter,N,LATAM,Santiago,80,66,11,11,6,10,3,3,4,8,0,43.0,43.0,127.5,186.5,,6.289772727272526,330.73585023112184,508.9565336829722,4.134198127889023,6.361956671037152,0.0375,0.0375,0.05,0.1,3.9165104166493796,1,-33.44889,-70.66927
Flutter,N,LATAM,Florianópolis,74,68,11,11,9,10,3,5,5,8,3,37.5,35.0,35.0,93.0,143.0,5.530047159127395,152.40363778906485,290.6951602247297,2.0595086187711464,3.928312976009861,0.04054054054054054,0.06756756756756757,0.06756756756756757,0.10810810810810811,3.9165104166493796,1,-27.59667,-48.54917
Flutter,N,LATAM,Recife,69,62,10,12,7,13,4,5,6,12,0,38.0,38.0,58.0,97.0,,4.038264678009019,204.25181060211168,306.7684436043599,2.960171168146546,4.445919472526955,0.057971014492753624,0.07246376811594203,0.08695652173913043,0.17391304347826086,3.9165104166493796,1,-8.05389,-34.88111
Flutter,N,LATAM,Guadalajara,66,63,7,6,2,7,2,3,3,7,0,31.0,31.0,199.5,118.0,,6.223200000005186,243.77903593715791,392.6231353958688,3.693621756623605,5.948835384785891,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.10606060606060606,3.9165104166493796,1,20.67667,-103.3475
Flutter,N,LATAM,Santo Domingo,64,56,14,15,10,13,1,1,2,10,0,69.0,61.0,91.5,223.0,,6.82867424242291,246.39848077082536,327.5908978002289,3.8499762620441462,5.118607778128577,0.015625,0.015625,0.03125,0.15625,3.9165104166493796,1,18.47186,-69.89232
Flutter,N,LATAM,Ribeirão Preto,55,47,2,3,0,6,1,1,1,5,0,39.5,69.0,,178.5,,4.5608636363089055,218.55011201019587,313.33564834145164,3.9736384001853797,5.697011788026393,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.09090909090909091,3.9165104166493796,1,-21.1775,-47.81028
Flutter,N,LATAM,Bogotá,421,382,56,55,29,45,12,17,19,39,0,73.0,51.0,121.0,144.0,,3.354545454545544,1264.1874933871616,2322.099163305043,3.0028206493756806,5.515674972221005,0.028503562945368172,0.040380047505938245,0.04513064133016627,0.09263657957244656,3.9165104166493796,2,4.60971,-74.08175
Flutter,N,LATAM,Lima,179,160,18,18,9,17,4,5,9,15,0,116.0,116.0,103.0,82.0,,3.7508096592109346,645.6773396704956,1048.6915355054352,3.6071359758128247,5.858611930197962,0.0223463687150838,0.027932960893854747,0.05027932960893855,0.08379888268156424,3.9165104166493796,2,-12.04318,-77.02824
Flutter,N,LATAM,Buenos Aires,109,96,14,16,10,19,2,5,6,15,0,39.5,42.5,68.0,151.0,,2.98593749999974,213.62210943857863,398.16699498347174,1.9598358664089783,3.652908210857539,0.01834862385321101,0.045871559633027525,0.05504587155963303,0.13761467889908258,3.9165104166493796,2,-34.61315,-58.37723
Flutter,N,LATAM,Santiago de Cali,100,89,10,12,6,14,2,6,6,12,0,33.5,37.5,56.5,142.0,,3.49431818181807,353.5042651121279,591.7000684705416,3.535042651121279,5.917000684705417,0.02,0.06,0.06,0.12,3.9165104166493796,2,-3.43722,-76.5225
Flutter,N,LATAM,Salvador,86,74,12,11,4,6,1,1,1,4,0,11.0,11.0,137.5,240.0,,3.8007196968906416,241.34981933655936,372.70851864833065,2.8063932480995275,4.333819984282915,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.046511627906976744,3.9165104166493796,2,-12.97563,-38.49096
Flutter,N,LATAM,Barranquilla,76,72,12,10,5,13,5,6,6,10,0,64.0,54.5,97.0,126.0,,3.354545454545544,149.07384846776344,282.14193834229957,1.9614980061547822,3.712393925556573,0.06578947368421052,0.07894736842105263,0.07894736842105263,0.13157894736842105,3.9165104166493796,2,10.96854,-74.78132
Flutter,N,LATAM,Santa Cruz,59,56,7,8,3,3,1,1,2,3,0,16.0,43.5,28.0,74.0,,2.8707556817656874,253.92309643753222,350.83612613841825,4.303781295551394,5.946375019295225,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.05084745762711865,3.9165104166493796,2,-17.78629,-63.18117
Flutter,N,LATAM,La Paz,49,46,5,5,2,2,0,0,0,1,0,103.0,48.0,253.0,287.5,,3.158529829553392,246.97884583941723,411.8654836293448,5.040384608967699,8.405418033251934,0.0,0.0,0.0,0.02040816326530612,3.9165104166493796,2,-16.49901,-68.14625
Flutter,N,LATAM,Toronto,45,41,4,4,1,3,3,3,3,3,0,4.5,4.5,6.0,0.0,,0.499659090907492,113.07400097556173,249.8594255714886,2.512755577234705,5.552431679366413,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.9165104166493796,2,43.65322,-79.38318
Flutter,N,LATAM,Bucaramanga,42,41,6,5,2,5,1,1,1,5,0,237.0,237.0,342.5,132.0,,2.096590909090842,116.41676438021615,214.21408857595904,2.77182772333848,5.100335442284739,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.11904761904761904,3.9165104166493796,2,7.12539,-73.1198
Flutter,N,LATAM,Arequipa,39,33,3,6,3,2,1,1,1,2,0,208.0,60.0,145.0,78.0,,2.2504857955265605,110.25409385081934,174.06943843615818,2.8270280474569063,4.463318934260466,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,3.9165104166493796,2,-16.39889,-71.535
Flutter,N,LATAM,Mérida,38,35,4,4,4,7,0,0,1,5,0,42.0,42.0,223.0,211.0,,3.889500000010372,116.7933961030929,179.860421493246,3.073510423765603,4.733168986664369,0.0,0.0,0.02631578947368421,0.13157894736842105,3.9165104166493796,2,20.96667,-89.61667
Flutter,N,LATAM,Campo Grande,37,33,4,5,3,5,2,2,2,5,0,60.0,102.0,104.0,168.0,,3.2306117423269436,167.1213026607937,205.89205204058558,4.516791963805235,5.5646500551509614,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.13513513513513514,3.9165104166493796,2,-20.44278,-54.64639
Flutter,N,LATAM,Belém,37,36,4,5,2,4,0,1,1,3,0,273.5,194.0,63.0,239.0,,3.13559375,78.3499362465266,123.46384461500934,2.1175658445007186,3.3368606652705224,0.0,0.02702702702702703,0.02702702702702703,0.08108108108108109,3.9165104166493796,2,-1.45583,-48.50444
Flutter,N,LATAM,San José,34,34,2,2,1,2,0,1,1,2,0,163.0,163.0,205.0,173.5,,3.333996212120426,128.77628693632235,202.28501676875376,3.787537851068304,5.949559316728052,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,3.9165104166493796,2,9.93333,-84.08333
Flutter,N,LATAM,Managua,34,29,0,0,0,1,1,1,1,1,0,,,,22.0,,2.065378787890354,115.04939553839286,148.37246175654172,3.3838057511292017,4.363895934015933,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,3.9165104166493796,2,12.13282,-86.2504
Flutter,N,LATAM,Caracas,33,30,1,0,0,0,0,0,0,0,0,8.0,,,,,0.3899423939496379,135.75296748736858,187.4291678631401,4.113726287496018,5.6796717534284875,0.0,0.0,0.0,0.0,3.9165104166493796,2,10.48801,-66.87919
Flutter,N,LATAM,Cartagena,32,29,3,4,2,3,1,1,1,1,0,3.0,21.0,11.0,491.0,,1.397727272727228,94.49275297730566,157.17106951478507,2.9528985305408018,4.911595922337034,0.03125,0.03125,0.03125,0.03125,3.9165104166493796,2,10.39972,-75.51444
Flutter,N,LATAM,Ponta Grossa,30,29,6,4,2,5,0,0,0,4,0,64.0,64.0,128.0,188.0,,3.4206477271815094,45.55384525827157,68.14235389039739,1.5184615086090525,2.2714117963465794,0.0,0.0,0.0,0.13333333333333333,3.9165104166493796,2,-25.095,-50.16194
Flutter,N,LATAM,João Pessoa,29,26,0,1,1,1,0,1,1,1,0,,12.0,10.0,32.0,,2.85053977281849,47.8864101288006,90.53809877858771,1.6512555216827793,3.1220034061581967,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,3.9165104166493796,2,-7.115,-34.86306
Flutter,N,ROW,Bengaluru,1918,1588,176,159,63,113,36,44,48,91,3,18.5,19.0,62.0,118.0,221.0,3.986553030298292,1106.1033890371823,1737.7145693241441,0.576696240373922,0.9060034250907947,0.018769551616266946,0.022940563086548488,0.02502606882168926,0.04744525547445255,2.05022727273274,1,12.97194,77.59369
Flutter,N,ROW,Delhi,1779,1345,136,125,39,78,23,27,32,64,0,18.0,20.0,51.0,155.0,,2.8475378787827763,866.9627506405917,1354.922923344811,0.4873315068243911,0.7616205302668977,0.012928611579539067,0.01517706576728499,0.017987633501967398,0.035975267003934795,2.05022727273274,1,28.65195,77.23149
Flutter,N,ROW,Mumbai,1395,1091,93,82,21,71,18,21,26,57,0,39.0,37.5,161.0,166.0,,2.8475378787827763,719.8754636027297,1139.550815383719,0.5160397588550034,0.8168823049345656,0.012903225806451613,0.015053763440860216,0.01863799283154122,0.04086021505376344,2.05022727273274,1,19.07283,72.88261
Flutter,N,ROW,Hyderabad,1298,1024,87,72,28,68,15,25,28,55,5,26.0,32.0,28.0,127.5,35.0,2.8475378787827763,840.3376627437933,1312.7670413495787,0.6474096014975296,1.0113767652924335,0.011556240369799691,0.01926040061633282,0.02157164869029276,0.0423728813559322,2.05022727273274,1,17.38405,78.45636
Flutter,N,ROW,Ahmedabad,1188,957,92,79,28,40,11,13,21,35,0,47.0,43.0,72.5,87.5,,2.8475378787827763,863.6934916209126,1134.1397749353118,0.7270147235866268,0.9546631102149089,0.009259259259259259,0.010942760942760943,0.017676767676767676,0.029461279461279462,2.05022727273274,1,23.02579,72.58727
Flutter,N,ROW,Pune,1139,880,65,59,19,52,12,20,21,41,2,54.0,43.0,57.0,148.5,111.5,2.562784090906904,614.1666571213337,960.3907541693256,0.5392156778940594,0.8431876682786003,0.010535557506584723,0.01755926251097454,0.018437225636523266,0.035996488147497806,2.05022727273274,1,18.51957,73.85535
Flutter,N,ROW,Chennai,1064,806,54,47,14,40,11,13,14,34,2,14.0,14.0,58.5,127.5,63.5,2.54569886363363,682.8904806118736,1043.8299377396659,0.6418143614773248,0.9810431745673551,0.010338345864661654,0.012218045112781954,0.013157894736842105,0.03195488721804511,2.05022727273274,1,13.08784,80.27847
Flutter,N,ROW,Surat,801,693,88,74,29,32,7,7,9,23,2,53.0,30.5,77.0,270.5,304.5,2.8475378787827763,614.7214553552247,716.6596947526845,0.7674425160489697,0.8947062356462977,0.008739076154806492,0.008739076154806492,0.011235955056179775,0.02871410736579276,2.05022727273274,1,21.19594,72.83023
Flutter,N,ROW,Jakarta,675,621,79,68,19,32,8,11,12,27,0,17.0,16.5,54.0,139.5,,2.181818181818176,411.2398736159067,656.5553312819738,0.6092442572087506,0.9726745648621835,0.011851851851851851,0.016296296296296295,0.017777777777777778,0.04,2.05022727273274,1,-6.21462,106.84513
Flutter,N,ROW,Jaipur,656,513,62,56,19,26,7,7,8,20,1,21.0,19.0,53.0,175.5,466.0,2.8475378787827763,486.46899279777426,649.4300185112565,0.741568586581973,0.9899847843159398,0.010670731707317074,0.010670731707317074,0.012195121951219513,0.03048780487804878,2.05022727273274,1,26.91962,75.78781
Flutter,N,ROW,Kolkata,591,461,44,41,10,34,9,10,12,24,1,33.0,35.0,48.0,206.5,225.0,2.278030303031032,296.7313136528436,483.9078920995703,0.5020834410369605,0.8187950796947043,0.015228426395939087,0.01692047377326565,0.02030456852791878,0.04060913705583756,2.05022727273274,1,22.57265,88.36304
Flutter,N,ROW,New Delhi,528,432,52,49,16,35,11,15,21,27,0,32.5,26.0,35.5,68.0,,3.4170454545465483,254.41488652973675,404.23059260159135,0.4818463760032893,0.76558824356362,0.020833333333333332,0.028409090909090908,0.03977272727272727,0.05113636363636364,2.05022727273274,1,28.61431,77.20945
Flutter,N,ROW,Ho Chi Minh City,379,331,57,56,15,25,3,4,6,20,0,11.5,10.5,64.0,211.0,,4.232007575757577,287.36446647415397,443.67525701191056,0.7582175896415672,1.1706471161264131,0.0079155672823219,0.010554089709762533,0.0158311345646438,0.052770448548812667,2.05022727273274,1,10.82302,106.62965
Flutter,N,ROW,Bhopal,321,235,25,24,4,14,4,4,4,12,0,16.0,16.0,115.5,197.5,,2.4602727272672604,175.96695330502396,270.12465105883996,0.5481836551558379,0.841509816382679,0.012461059190031152,0.012461059190031152,0.012461059190031152,0.037383177570093455,2.05022727273274,1,23.25993,77.41261
Flutter,N,ROW,Gurugram,281,232,32,30,13,17,4,6,7,16,1,100.0,132.0,110.0,142.0,56.0,4.271306818186193,192.0248166717451,292.823270428723,0.6833623369101249,1.0420756954758825,0.014234875444839857,0.021352313167259787,0.02491103202846975,0.05693950177935943,2.05022727273274,1,28.4601,77.0263
Flutter,N,ROW,Indore,274,215,28,26,9,13,4,5,5,9,0,27.5,58.5,176.0,232.0,,2.491595643937936,189.90278481231655,293.26285790442415,0.6930758569792574,1.0703024011110371,0.014598540145985401,0.01824817518248175,0.01824817518248175,0.032846715328467155,2.05022727273274,1,22.71792,75.8333
Flutter,N,ROW,Chandigarh,272,215,26,23,6,10,4,4,7,8,0,14.0,14.0,109.0,69.0,,2.961439393937936,154.22331007559632,184.9439242700057,0.5669974635132218,0.6799408980514916,0.014705882352941176,0.014705882352941176,0.025735294117647058,0.029411764705882353,2.05022727273274,1,30.73629,76.7884
Flutter,N,ROW,Patna,270,193,16,13,5,11,4,4,4,9,0,106.0,106.0,187.0,197.0,,2.2837253787827763,132.2575052169651,203.71262846744366,0.4898426119146855,0.7544912165460876,0.014814814814814815,0.014814814814814815,0.014814814814814815,0.03333333333333333,2.05022727273274,1,25.59408,85.13756
Flutter,N,ROW,Hanoi,261,230,42,44,12,18,4,5,5,15,0,18.0,18.0,92.0,144.0,,6.260653409090924,295.17589292489635,409.7399818628252,1.130942118486193,1.569884987980173,0.01532567049808429,0.019157088122605363,0.019157088122605363,0.05747126436781609,2.05022727273274,1,21.02851,105.80482
Flutter,N,ROW,Coimbatore,238,180,14,14,7,7,1,2,2,5,2,8.0,9.0,45.0,214.0,34.5,2.278030303031032,113.92314052304667,171.4288008592113,0.47866865765985994,0.7202890792403835,0.004201680672268907,0.008403361344537815,0.008403361344537815,0.02100840336134454,2.05022727273274,1,11.00555,76.96612
Flutter,N,ROW,Lahore,1446,1287,163,151,60,97,14,21,27,77,4,44.0,44.0,131.5,184.0,141.0,1.1890909090905921,952.9572862455874,1356.8746981902577,0.6590299351629235,0.9383642449448532,0.009681881051175657,0.014522821576763486,0.01867219917012448,0.05325034578146611,2.05022727273274,2,31.54972,74.34361
Flutter,N,ROW,Karachi,1314,1142,124,122,35,68,17,19,22,48,0,52.0,52.0,87.0,212.5,,0.8257575757560961,920.0600113323412,1371.9404379594812,0.700197877726287,1.0440947016434408,0.01293759512937595,0.01445966514459665,0.0167427701674277,0.0365296803652968,2.05022727273274,2,24.8608,67.0104
Flutter,N,ROW,Islamabad,847,741,91,82,35,54,17,20,21,38,1,107.0,103.5,115.0,195.5,71.0,0.8257575757560961,552.6052499781258,809.6810609337471,0.6524265052870435,0.9559398594259115,0.020070838252656435,0.023612750885478158,0.024793388429752067,0.0448642266824085,2.05022727273274,2,33.68442,73.0479
Flutter,N,ROW,Dhaka,765,638,67,57,26,33,10,11,13,25,0,41.0,31.0,115.5,187.0,,1.2852272727231602,558.036069811487,779.6503347271503,0.7294589147862575,1.0191507643492161,0.013071895424836602,0.01437908496732026,0.01699346405228758,0.032679738562091505,2.05022727273274,2,23.81033,90.41252
Flutter,N,ROW,Kathmandu,680,572,60,54,22,38,14,15,15,28,2,96.0,86.5,65.0,117.5,194.5,1.419128787879242,311.6768285688184,482.5680415614381,0.4583482773070859,0.7096588846491737,0.020588235294117647,0.022058823529411766,0.022058823529411766,0.041176470588235294,2.05022727273274,2,27.70169,85.3206
Flutter,N,ROW,Kochi,610,475,24,24,7,18,6,6,8,15,0,7.0,6.0,69.0,112.5,,1.8508996212172242,432.7529344154438,592.7814050744479,0.7094310400253178,0.9717727952040129,0.009836065573770493,0.009836065573770493,0.013114754098360656,0.02459016393442623,2.05022727273274,2,9.93123,76.2673
Flutter,N,ROW,Lucknow,529,391,19,18,6,27,5,6,8,20,0,17.0,17.0,85.0,149.0,,1.9932765151551601,322.550471270648,458.48044453745746,0.6097362405872363,0.8666927117910349,0.00945179584120983,0.011342155009451797,0.015122873345935728,0.03780718336483932,2.05022727273274,2,26.83928,80.92313
Flutter,N,ROW,Rawalpindi,468,395,47,43,21,25,2,2,4,17,1,66.0,66.0,210.0,295.0,32.0,0.660606060606272,283.3532849642096,410.1099582776682,0.6054557371030119,0.8763033296531373,0.004273504273504274,0.004273504273504274,0.008547008547008548,0.03632478632478633,2.05022727273274,2,33.59446,73.05661
Flutter,N,ROW,Faisalabad,262,223,27,25,9,8,3,3,3,5,0,61.0,41.0,137.0,343.0,,0.8257575757560961,248.1968331620419,325.39500253282176,0.9473161571070302,1.2419656585222205,0.011450381679389313,0.011450381679389313,0.011450381679389313,0.019083969465648856,2.05022727273274,2,31.41803,73.07981
Flutter,N,ROW,Colombo,257,212,10,8,3,6,1,1,1,3,0,54.0,54.0,79.0,445.0,,1.071178977273147,254.76247643255022,407.9258275024179,0.991293682616927,1.5872600291922876,0.0038910505836575876,0.0038910505836575876,0.0038910505836575876,0.011673151750972763,2.05022727273274,2,6.92708,79.86124
Flutter,N,ROW,Bandung,252,237,17,15,6,13,6,7,7,9,0,13.0,13.0,38.0,36.0,,1.4636363636363838,121.85356931077077,178.9507548665771,0.48354590996337604,0.7101220431213378,0.023809523809523808,0.027777777777777776,0.027777777777777776,0.03571428571428571,2.05022727273274,2,-6.93487,107.60495
Flutter,N,ROW,Nagpur,201,158,9,9,0,6,2,2,3,5,0,168.0,229.0,,132.5,,1.9932765151551601,74.06646394018937,132.3152066863666,0.36848987034920083,0.6582846103799334,0.009950248756218905,0.009950248756218905,0.014925373134328358,0.024875621890547265,2.05022727273274,2,21.14631,79.08491
Flutter,N,ROW,Surabaya,198,177,16,15,8,15,4,5,7,10,0,15.0,15.0,77.5,171.0,,0.9090909090908799,76.04493382363127,112.86268956805415,0.38406532234157204,0.5700135836770411,0.020202020202020204,0.025252525252525252,0.03535353535353535,0.050505050505050504,2.05022727273274,2,-7.24917,112.75083
Flutter,N,ROW,Multan,194,158,13,11,5,8,1,2,2,8,0,7.0,7.0,25.0,171.0,,0.660606060606272,185.8029715815966,272.5118410238692,0.957747276193797,1.4047002114632432,0.005154639175257732,0.010309278350515464,0.010309278350515464,0.041237113402061855,2.05022727273274,2,30.19556,71.47528
Flutter,N,ROW,Peshawar,173,153,15,10,6,8,0,2,3,6,0,121.5,121.5,185.0,115.0,,0.59454545454704,118.69785021578312,160.28636705823922,0.6861147411316944,0.9265107922441573,0.0,0.011560693641618497,0.017341040462427744,0.03468208092485549,2.05022727273274,2,34.00752,71.57368
Flutter,N,ROW,Tashkent,150,133,13,13,4,3,0,2,2,2,0,4.0,4.0,63.5,48.0,,1.16477272727269,236.02081688353485,293.56185617938394,1.573472112556899,1.957079041195893,0.0,0.013333333333333334,0.013333333333333334,0.013333333333333334,2.05022727273274,2,41.3117,69.27951
Flutter,N,ROW,Bhubaneswar,149,113,15,14,2,9,3,3,4,8,0,58.5,58.5,160.5,166.0,,1.8224242424224202,51.80215575883191,92.52967137417708,0.3476654748914893,0.6210045058669603,0.020134228187919462,0.020134228187919462,0.026845637583892617,0.053691275167785234,2.05022727273274,2,20.27241,85.83385
Flutter,N,ROW,Thrissur,131,91,8,6,4,7,1,1,1,6,1,11.0,11.0,35.0,168.0,141.0,1.7085227272672603,133.0901748124879,169.79322280625502,1.015955532919755,1.2961314718034733,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.04580152671755725,2.05022727273274,2,10.51667,76.21667
Flutter,N,ROW,Malappuram,128,98,8,5,0,3,1,1,1,2,0,305.0,305.0,,174.0,,1.6060113636336302,113.17713645470049,144.43694252245416,0.8841963785523476,1.1284136134566731,0.0078125,0.0078125,0.0078125,0.015625,2.05022727273274,2,11.07205,76.074
Flutter,N,ROW,Bekasi,110,104,14,12,5,6,2,4,4,6,0,18.0,18.0,47.0,56.0,,2.0,59.266606958016226,100.6670440933281,0.5387873359819657,0.9151549463029828,0.01818181818181818,0.03636363636363636,0.03636363636363636,0.05454545454545454,2.05022727273274,2,-6.2349,106.9896
